Clase_0,Clase_1,Clase_2,Clase_3,Clase_4,Clase_5,Clase_6,Clase_7,Clase_8,Clase_9,Clase_10,Clase_11,Clase_12,Clase_13,Clase_14,Clase_15,Clase_16,Clase_17,Clase_18,Clase_19,Clase_20,Clase_21,Clase_22,Clase_23,Clase_24,Clase_25,Clase_26,Clase_27,Clase_28,Clase_29,Clase_30,Clase_31,Clase_32,Clase_33,Clase_34,Clase_35,Clase_36,Clase_37,Clase_38,Clase_39,Clase_40,Clase_41,Clase_42,Clase_43,Clase_44,Clase_45,Clase_46,Clase_47,Clase_48
0.022261289346478495,0.6568579022743687,2.4028302674704157e-06,0.0003951296350667285,0.005539932295693779,0.012981667717163982,6.5959999325906905e-06,9.9963725299346e-05,0.004115989009821911,0.00018740800275377038,0.00016722305934624977,0.00012321437500934299,3.505196847548383e-05,7.971916447108272e-05,6.2741681575732e-06,0.00038831269076988723,6.37943793239073e-06,0.02038366328047092,1.909568424459686e-05,7.067833237181936e-05,7.674452729091079e-05,0.015480260735860897,0.008060185104973649,0.005201761685084918,0.016513931963458076,0.04806296859737952,0.005608700046244265,0.00265342745492961,0.0001090986158261958,0.006315406762884582,0.003934719321999054,0.0008290888415900936,0.0035886515409144894,0.0010177941614094564,1.3560433756936114e-05,0.00015286936624632087,0.017093041543199024,0.0003917331100795023,1.5971273052966136e-05,1.5881490993330594e-05,0.00029065485626407505,5.765680348863027e-05,0.00013597170755583302,0.0013250437486250698,0.13907773650585234,0.0001695389046126178,2.080043805686375e-05,4.729780017695795e-05,1.1609660097670106e-05
0.006235694159335022,0.5734062380706164,1.8770548195298493e-05,5.419182128377699e-05,0.0022676855699208976,0.03853593022642803,7.749541449589037e-06,0.0001565448427324589,0.0003633658215215783,6.318976550100707e-06,2.4843462539405834e-05,3.601537755479624e-05,6.761466056296326e-07,0.0006808940134353657,5.165086806150862e-05,0.00042227436027427454,0.00016408071809686576,0.11551134125255184,0.0005774921975145636,9.039407792397161e-05,6.28791585852375e-06,0.00026055609729148265,0.0013038736252757636,0.000956179389098324,0.06461680175292056,0.10299828307433115,0.001244670884559988,0.0004950193300638235,0.01403990050579902,0.009809424309826429,0.0012661714325190988,0.0009827854270039642,0.0015573861460630588,0.01895018307155645,0.00015627131258868306,0.0032085074102355597,0.01282569913033999,5.898310830252964e-06,0.0007134074544769055,0.0007976826590485741,0.0008635589449108524,1.0523503294120387e-05,0.0016428992450567715,0.021126199623040447,0.0012631527331147478,4.07693787883995e-06,9.085513786378416e-05,3.6139628131370906e-05,0.00015545295442998563
0.023951847526112763,0.6589911277525844,0.0002286494773523184,0.001594494935954087,0.029418082146591484,0.013696555464161528,0.0010519874459963346,0.0017743662699047748,0.0032273814001652786,0.00016816028715757933,0.002168010380821578,0.00042599291264304613,0.00029529347294522874,0.003926619027670325,0.0011268672660584248,0.023767546627018896,0.008263276618971204,0.005235978885538888,0.000851784954515358,0.0013677535175805053,0.001737756852820871,0.014273730998545715,0.001927406467470553,0.004282053839701822,0.0034881389401168533,0.018189750547114237,0.02178000621946648,0.01650911836449561,0.01840265779349246,0.014397362393720048,0.011722849598661385,0.009293795140688356,0.0159305491498112,0.008657943612616105,0.0014537637875378599,0.008404309885273385,0.004121746407352965,0.00135739360716213,0.0028118059812178155,0.0019598475384468533,0.0019144318178446935,0.0010507011156496986,0.001813934048464028,0.02085497818600732,0.0019646486402167766,0.00025184013518347886,0.008510101670259387,0.0007178269596135679,0.0006877739313042977
0.02855860345291048,0.6591422464338528,0.0001007000445442512,0.0016553144954010398,0.032241579824961945,0.08054056496927371,0.00013117329523106868,0.0007930983007063092,0.007852011888148703,0.000592557721485433,0.001037986996724888,8.974037904543807e-05,0.0002110021831396246,0.004417009268222015,0.002429065676844373,0.0011693684589955562,0.002378909634243469,0.012412268651364796,0.004339689301463028,0.0011554373857672452,0.0018033409761762289,0.003271914202142868,0.0008952551147304722,0.0007655702603188016,0.02045411907400636,0.010265051174253397,0.0022737039854136883,0.0008045632207424906,0.0037124198003672623,0.008498883067906596,0.0011050607033055546,0.004348014076852564,0.011773884241092308,0.0074656988419372124,0.0002906544714763072,0.009144717819217206,0.002437029459557983,6.206582764007173e-05,0.0007938175471992433,0.005867744477475323,0.0008127562775940254,0.0003285448785646096,0.004658977926110279,0.04355300474418487,0.00982777067062469,8.688571241286304e-05,0.0024912187957038573,0.0008890539680316686,6.995032263503308e-05
0.0007316969880837913,0.8820110416054574,7.683200014777516e-06,1.0693603513523193e-05,0.010875248030694945,0.0009003250227365019,4.87622877287214e-07,0.00011681632830937186,0.0003078447220904828,5.417069649776581e-06,1.6136889993383423e-05,1.3432903242221492e-06,4.219873042128977e-06,3.816908216417815e-05,4.433654702173858e-05,0.0005207804601643312,4.591135765477782e-06,0.00045643080847090716,1.2544920731495048e-05,8.641139435889092e-06,1.79587573104234e-05,0.0020511083856428183,0.0001308106685878084,0.00018946330598346262,0.0014015640588846765,0.05542147384051234,0.001753203839419768,0.002499469332425551,0.0003104869588995375,0.0002226241556458621,0.0005506983385836856,0.00026195238964198223,0.0007322501065978666,7.685986030113749e-05,5.253919372746237e-07,0.0013037133311519999,0.0026545084895146474,2.5223265603932686e-05,8.747460292258074e-05,1.3379701294089608e-05,1.3392853581903449e-05,3.435490708006133e-05,4.9618509309030644e-05,0.03192716960405055,0.0017625768189051827,1.144668929886141e-06,3.5154055238568146e-06,0.0004272010346124559,1.829076604207137e-06
0.00395735224876076,0.9472201872266495,3.585082858556972e-07,7.342387843186736e-06,0.0016245380141086526,0.00028173241716436385,1.0218807819051394e-05,8.668028407306437e-06,0.0012391857367801855,9.43530224620818e-06,0.00014479963094959287,1.0215017689265646e-06,2.6460604060915114e-06,6.164337799224489e-06,1.0077180322281084e-06,0.0012579451346471397,1.7164594273251032e-06,0.0009660511016452971,9.250963109251291e-07,1.0342176185309062e-05,2.663931082221355e-05,0.004772510527164453,5.1569519445085294e-05,0.0030930923797269946,0.0009111566373977766,0.014316194038341203,0.01111668897554223,0.00047249094652871267,2.1488904466035435e-05,0.00012063814106969466,0.00012811491914839902,2.5829027899175743e-05,0.004358703426759754,8.333445502341062e-06,4.140610734259191e-07,4.7925458680513524e-06,0.00022984440655493419,1.7398839518407725e-05,7.4223585277498845e-06,1.138125815330774e-05,3.448953285519599e-05,0.0003758832686142199,4.2519134997553674e-05,0.001863984951736896,0.0012233965226061173,2.864362143809614e-06,3.2023699887140865e-06,7.015708662132891e-06,3.0258364809731545e-07
0.02464496821249583,0.13179407939317514,0.000222600041178593,0.0005938132851339491,0.007411843932495822,0.08248029529806042,2.488642352405795e-05,0.0004795484823690742,0.0012359396156086963,5.4528204752629975e-05,0.00027354569224253596,0.0002981330262950592,5.968156146101997e-05,0.010338823650332719,0.002055673435097648,0.0006898875768071292,0.0005926246357006756,0.3095872932240867,0.004997103052218114,0.0005945910066358868,0.00044687357440307407,0.0008253630916225521,0.0008024805252289114,0.0002824866246580076,0.02558594053045854,0.009257787190656923,0.004298371168757634,0.0020189029530633235,0.02007611437518872,0.036585729614838254,0.006240157834375617,0.000896293652638247,0.007092864779321677,0.023441399366617707,0.00038790382795850296,0.21424253728197226,0.013552400561446526,0.00013052863411453351,0.001333009735196573,0.0023203941712051637,0.0007254597731881306,8.196856407048279e-05,0.0016905894466704987,0.039420319294638136,0.005518119490969081,0.0003414642630743264,0.0031308515003446143,0.00028566227786734345,0.0005581661457828051
7.865554724262643e-05,0.9651947510376784,4.053355327300419e-06,6.394238371429621e-06,0.0021413150998043995,0.0003662257300223935,2.6092394394557485e-07,0.0005403289659869047,1.7759567579443745e-05,3.817380842748537e-06,3.6076018821545384e-06,2.22744212753085e-06,1.204387826875398e-07,3.614612863091482e-07,1.350012325130148e-07,0.0006767987145785094,2.0242829035817003e-05,0.00020435226708664432,1.600489703897106e-06,3.0528808722567223e-07,5.8030468461478e-06,0.004412688859214954,0.0003024654374139239,0.0011720232494241965,0.0004871889365709051,0.018587631228127316,0.0003493444512182666,0.00029326767191975806,0.00036565255509271187,0.0001542960253487075,6.984374887165902e-05,0.00020063476670864502,0.0003820060964841624,1.1350130697243723e-05,3.5090999815834217e-07,6.776909422044119e-06,0.0004646327235333801,3.6664434809997775e-06,0.00043223924550502804,1.7431394059457896e-06,0.00011504255868209993,3.5903608606491413e-06,4.880500012132419e-05,0.0014775651161429918,0.0010982836855544264,1.5163964845399486e-07,1.2879898948545354e-07,0.0002753282607306533,1.4185623383213241e-05
8.33947773214825e-05,9.897355253218541e-06,0.8261326366693449,2.6801189560178216e-05,9.23131224137935e-07,0.024292662251558152,0.011100314672837714,0.00010578126275515636,0.0009982444316265543,0.0016945113639985263,0.006633439130449368,0.002062365358844855,0.00983980893718593,7.313824193974401e-05,0.0005537794686095281,0.011412680273204075,0.00028556513293920727,0.0002324284509073173,0.00019406737610124018,0.0014942495130520902,0.0016015630185646662,0.005384031696964836,1.837031090715147e-05,1.7437754005498218e-05,6.555957470991544e-05,9.041918233200694e-05,1.8603201306214883e-05,0.00029356261963838957,0.0007222407032195916,0.0002746106466150087,0.027877655255778972,1.906100489604316e-05,4.9078738953866644e-05,3.8837326640964976e-05,0.0006114543143236423,9.605079147948338e-05,0.0014559382572739766,0.0009230956472903059,0.00557524136917453,0.047178719857618734,0.0035212547843107528,0.001073389984288722,0.00010542875228414308,0.0002481724695590509,0.0006881829206784387,0.0011720902198352904,0.0001298543664676435,0.00032399943864594183,0.0031994068035227897
4.171045318379506e-05,5.120449231232615e-05,0.8208716961855056,1.190334445573134e-05,3.1833199148316285e-06,0.016931741254698405,0.007870070784743345,0.0003723849364019057,0.0007089160480436437,0.0025453673756721295,0.0020961525638718437,0.0014585018990701613,0.00439527359064026,5.433858987165336e-05,0.0001770075159691305,0.008210159835329219,0.00013466917676982794,0.0002602095812679143,0.0002767071299938637,0.0008573927556848904,0.0003424275053965379,0.00376886553442412,3.816193768980639e-05,0.00019080526898012805,0.00020742265878507206,0.0006088441926732492,5.269745617444582e-05,0.0017263416806092618,0.0008894962182459618,0.00011921773538485155,0.008251930764308042,3.432598994497759e-05,3.884122770452157e-05,1.2724272052557482e-05,0.000692328102360162,5.4531456480479965e-05,0.004434080680414738,0.003649799468945176,0.07943792642070915,0.020265105804888127,0.0028802266167148307,0.0006834724406362698,0.00012802089093008205,0.0005616333787191904,0.0004970147314272743,0.0003051210616104579,5.465864304321343e-05,0.0006123180694719054,0.0021330689578750693
0.0015414275145590071,0.0004477374702771891,0.4886076594233981,0.0008607585615190264,7.786898594126016e-05,0.026007187936976445,0.03673469877155375,0.0023464278217783284,0.0028115187345814975,0.02003754868104555,0.0036486980602442797,0.019616291583321926,0.04859776228653514,0.0004322660445468651,0.007041244148061474,0.019752536924191037,0.004428668564752507,0.0010455956560509064,0.00407920168353644,0.010571164769789698,0.004394731432922609,0.033984794954795616,0.0007923389478436663,0.0004736342727103887,0.001913516022940439,0.003580716219383259,0.0004495578806645082,0.00394328919862619,0.009595197825824747,0.002473700950638183,0.010149361857090162,0.004037141983154966,0.00042984469281447064,0.0003883490660096835,0.00505998907258819,0.0007618429596705097,0.011555830782722584,0.007763944592288524,0.10665657062453497,0.030094680555970383,0.007398919755165133,0.010331137239028917,0.0026586333352473027,0.0031477432710588994,0.0055334939618945774,0.007124476957645421,0.0028384352778647033,0.01597261823354598,0.007809244452694519
0.0004493107513774136,0.00020965522994941465,0.8106758450288702,0.0003056248036214875,1.8798996792521383e-05,0.01361634042945486,0.003281219111867797,0.005803306187399166,0.0010228338583233316,0.004969459380700446,0.0036043820471617304,0.01095688821840126,0.004439495839934156,0.00015593503193625272,0.0010478066440964006,0.011652415910657198,0.0005064742035584425,0.0013805864565187489,0.0024005208618590856,0.0037138146089472327,0.0006563812113909514,0.004145245513397051,0.00020865932501492956,0.00020344433086056437,0.002234928707751631,0.0037430690667738286,6.307718063280546e-05,0.0024462365295942583,0.001852220294623495,0.00030520880841969155,0.015724227134745788,0.0002772070053176789,0.00010700893911303524,0.000266597360274535,0.0007449578355420896,0.00016634155123735212,0.0031529480962170452,0.002790398194168038,0.022790262810887908,0.03189882659096934,0.0020748795052463816,0.006032049655874362,0.0015782412783281342,0.0014309343039047295,0.002573017018302514,0.0010736189357792398,6.0960579455827667e-05,0.00827982987946453,0.00290850875528479
0.0010260765637950132,4.50019579929358e-06,0.4998209599247391,4.3004883683061076e-05,8.315989647470956e-07,0.20499397881848336,0.014391994227055595,0.0014007108363255428,0.0013764629379208982,0.005341889165261001,0.0031384903923540298,0.00487404645155659,0.0011558237236646873,0.00021823867965244177,0.002341785833402126,0.004650049113565319,0.011274031007139768,0.006993571638831787,0.002379010296174521,0.0012635287096076496,0.0010880296705278578,4.7291180945849306e-05,0.001364904890104542,0.00020490736203424917,0.0025928879422559806,0.0006879239149237995,1.0371251415793706e-05,3.498772450391557e-05,0.008198332117355388,0.0003246020526836618,0.0013251679560523572,0.00022013696331510486,6.189466188635519e-05,0.0012006638061779432,0.008339632235063663,0.00021195963002215677,0.0003666156803101167,3.904107094564478e-06,0.0035527467408248735,0.15927649664570084,0.019094231312804157,0.0017296875256479684,0.017416684337220892,5.704519948607103e-05,0.00226402442300652,0.0017785567155855866,7.212528545256095e-05,0.0005065026253183568,0.0012787010443024369
0.0001380820805106773,0.0005570559121750807,0.24753353310263998,0.0005180987763662692,0.0001347415908400608,0.05538294759686501,0.014774870525282086,0.006131882075180116,0.009598179791372324,0.005108402033635178,0.0027321017924325803,0.01168140315096749,0.0045360176617147835,0.0007232351560619683,0.0010574154764488586,0.0544433434319168,0.0008099251527247548,0.003758682755009813,0.0009823901475271711,0.02848832571110758,0.0015681007471688932,0.007428721123379408,0.0008786085064727667,0.002657233745177327,0.0011703075408073076,0.022403478467870337,0.0005527197794978631,0.0027361445565275023,0.005886995365468253,0.0009792244012560435,0.021352656500966273,0.00039355304713921575,0.0025628061596002774,0.00020527823663615935,0.0025573994345017698,0.0004182550976255414,0.012230123826771471,0.01844557447195135,0.2620985324285553,0.09152225162066016,0.04068957113251465,0.01186826011890653,0.00033093622907513233,0.005273815459266009,0.0031930228511367637,0.0007501269557163822,0.0006575339143214087,0.005058663613725609,0.025039470746525783
0.0004349959068850874,1.9415977263959568e-06,0.47533625518245415,7.529876534185995e-06,1.845941851585935e-07,0.08375996333887034,0.26304691845596845,0.0004278626708258083,0.0011820903489394438,0.009252827727315631,0.0014648368989627996,0.001683865702320417,0.003831458364854249,0.00023564423724384793,0.0029499729885475077,0.0016869675825141657,0.003132153784761188,0.0020374158843919116,0.0022399123440342496,0.002451618509192997,0.0022595723065334345,0.0001038038402616279,0.0008326667533271612,0.0010124715455913599,0.0013800056927314075,0.00031663922065392733,6.821317548427638e-06,2.6464989391561537e-05,0.009573740896770372,6.933274548228438e-05,0.005338324754312348,0.00017715246212419205,1.9316243734390028e-05,0.0003521128977981338,0.007064406075590071,0.00017773429553506485,0.000427308020556823,1.965640888014716e-06,0.0009742858910847898,0.0752452198937487,0.01258925558392752,0.013977215565190507,0.004684012150757313,7.058962635804526e-05,0.003489170358155183,0.0038404391755565404,7.097273193585586e-05,0.00014114642820195358,0.0006134368997250211
